,member
2984,78
2985,78
2986,78
2987,78
2988,78
2989,78
2990,78
2991,78
2992,78
2993,78
2994,78
2995,78
2996,78
2997,78
2998,78
2999,78
3000,78
3001,78
3002,297
3003,266
3004,297
3005,297
3006,297
3007,297
3008,297
3009,297
3010,297
3011,137
3012,311
3013,311
3014,311
3015,311
3016,311
3017,311
3018,311
3019,311
3020,311
3021,311
3022,311
3023,311
3024,311
3025,311
3026,311
3027,311
3028,311
3029,311
3030,311
3031,311
3032,311
3033,311
3034,311
3035,311
3036,316
3037,316
3038,316
3039,316
3040,316
3041,316
3042,316
3043,316
3044,316
3045,316
3046,316
3047,316
3048,316
3049,316
3050,316
3051,316
3052,316
3053,316
3054,316
3055,316
3056,316
3057,316
3058,316
3059,316
3060,316
3061,316
3062,316
3063,316
3064,316
3065,316
3066,316
3067,316
3068,316
3069,316
3070,316
3071,316
3072,316
3073,316
3074,316
3075,316
3076,316
3077,316
3078,77
3079,77
3080,77
3081,77
3082,77
3083,77
3084,77
3085,78
3086,78
3087,78
3088,78
3089,78
3090,78
3091,78
3092,78
3093,78
3094,78
3095,78
3096,78
3097,78
3098,78
3099,78
3100,78
3101,78
3102,78
3103,78
3104,78
3105,78
3106,78
3107,78
3108,78
3109,78
3110,4216
3111,2322
3112,2322
3113,2322
3114,2322
3115,2322
3116,2322
3117,2322
3118,2322
3119,2322
3120,2322
3121,2322
3122,2322
3123,2322
3124,2322
3125,2322
3126,2322
3127,2322
3128,2322
3129,2322
3130,2322
3131,2322
3132,2322
3133,2322
3134,2322
3135,2322
3136,2322
3137,2322
3138,2322
3139,2322
3140,2322
3141,2322
3142,2322
3143,2322
3144,2322
3145,2322
3146,2322
3147,2322
3148,2322
3149,2322
3150,2322
3151,2322
3152,2322
3153,78
3154,78
3155,78
3156,78
3157,78
3158,4365
3159,4365
3160,4365
3161,4365
3162,4365
3163,4365
3164,4365
3165,4365
3166,4365
3167,4365
3168,4365
3169,4365
3170,4365
3171,4365
3172,4365
3173,4365
3174,4365
3175,297
3176,124
3177,301
3178,20
3179,2098
3180,297
3181,297
3182,297
3183,297
3184,297
3185,297
3186,297
3187,7822
3188,2050
3189,2050
3190,2050
3191,2050
3192,2050
3193,2050
3194,316
3195,297
3196,311
3197,316
3198,1968
3199,1968
3200,1968
3201,1968
3202,1968
3203,78
3204,78
3205,78
3206,301
3207,78
3208,78
3209,78
3210,78
3211,78
3212,78
3213,78
3214,78
3215,78
3216,78
3217,78
3218,78
3219,78
3220,78
3221,78
3222,78
3223,78
3224,78
3225,78
3226,78
3227,78
3228,78
3229,78
3230,78
3231,78
3232,78
3233,78
3234,78
3235,78
3236,78
3237,297
3238,297
3239,292
3240,292
3241,292
3242,78
3243,78
3244,78
3245,78
3246,78
3247,78
3248,78
3249,78
3250,78
3251,78
3252,78
3253,78
3254,78
3255,78
3256,78
3257,78
3258,78
3259,78
3260,78
3261,78
3262,78
3263,78
3264,78
3265,78
3266,78
3267,78
3268,78
3269,78
3270,78
3271,78
3272,78
3273,78
3274,78
3275,78
3276,78
3277,78
3278,78
3279,78
3280,78
3281,78
3282,78
3283,78
3284,78
3285,78
3286,78
3287,78
3288,78
3289,530
3290,78
3291,78
3292,78
3293,78
3294,78
3295,78
3296,78
3297,78
3298,78
3299,78
3300,78
3301,78
3302,78
3303,78
3304,78
3305,78
3306,78
3307,78
3308,78
3309,78
3310,78
3311,78
3312,78
3313,78
3314,78
3315,78
3316,78
3317,78
3318,78
3319,78
3320,78
3321,78
3322,78
3323,78
3324,78
3325,78
3326,78
3327,78
3328,78
3329,78
3330,266
3331,266
3332,266
3333,266
3334,266
3335,301
3336,301
3337,78
3338,78
3339,78
3340,78
3341,78
3342,78
3343,78
3344,78
3345,78
3346,78
3347,78
3348,78
3349,78
3350,78
3351,78
3352,78
3353,78
3354,78
3355,78
3356,78
3357,78
3358,78
3359,78
3360,78
3361,78
3362,78
3363,78
3364,78
3365,78
3366,78
3367,78
3368,78
3369,78
3370,78
3371,78
3372,78
3373,78
3374,78
3375,78
3376,2457
3377,78
3378,78
3379,78
3380,78
3381,78
3382,78
3383,1149
3384,1149
3385,1149
3386,1149
3387,1149
3388,1149
3389,1149
3390,1149
3391,1149
3392,1149
3393,1149
3394,1149
3395,1149
3396,1149
3397,1149
3398,1149
3399,1149
3400,1149
3401,1149
3402,1149
3403,1149
3404,1149
3405,1149
3406,1149
3407,1149
3408,1149
3409,1149
3410,1149
3411,1149
3412,1149
3413,1149
3414,1149
3415,1149
3416,1149
3417,1149
3418,1149
3419,1149
3420,1149
3421,1149
3422,1149
3423,1149
3424,1149
3425,1149
3426,1149
3427,1149
3428,1149
3429,1149
3430,1149
3431,1149
3432,1149
3433,1149
3434,1149
3435,1149
3436,1149
3437,1149
3438,1149
3439,1149
3440,1149
3441,1149
3442,1149
3443,1149
3444,1149
3445,1149
3446,1149
3447,1149
3448,1149
3449,1149
3450,1149
3451,1149
3452,1149
3453,1149
3454,1149
3455,1149
3456,1149
3457,1149
3458,1149
3459,1149
3460,1149
3461,1149
3462,1149
3463,1149
3464,1149
3465,1149
3466,1149
3467,1149
3468,1149
3469,1149
3470,311
3471,266
3472,266
3473,266
3474,266
3475,266
3476,266
3477,266
3478,297
3479,297
3480,297
3481,297
3482,297
3483,297
3484,297
3485,297
3486,297
3487,78
3488,297
3489,297
3490,297
3491,297
3492,297
3493,297
3494,297
3495,297
3496,297
3497,297
3498,297
3499,265
3500,78
3501,78
3502,219
3503,219
3504,219
3505,219
3506,219
3507,219
3508,219
3509,219
3510,301
3511,301
3512,297
3513,1627
3514,56
3515,56
3516,219
3517,78
3518,78
3519,78
3520,78
3521,78
3522,78
3523,78
3524,78
3525,78
3526,78
3527,78
3528,78
3529,78
3530,78
3531,78
3532,78
3533,316
3534,316
3535,316
3536,316
3537,316
3538,316
3539,316
3540,316
3541,316
3542,316
3543,316
3544,316
3545,316
3546,316
3547,316
3548,316
3549,316
3550,316
3551,316
3552,316
3553,316
3554,316
3555,316
3556,316
3557,316
3558,316
3559,292
3560,292
3561,292
3562,292
3563,292
3564,292
3565,292
3566,292
3567,292
3568,292
3569,292
3570,301
3571,301
3572,301
3573,297
3574,297
3575,297
3576,297
3577,297
3578,297
3579,17
3580,137
3581,266
3582,266
3583,266
3584,266
3585,266
3586,266
3587,266
3588,266
3589,266
3590,266
3591,266
3592,266
3593,266
3594,266
3595,266
3596,266
3597,266
3598,266
3599,297
3600,297
3601,297
3602,297
3603,339
3604,339
3605,339
3606,339
3607,339
3608,339
3609,339
3610,339
3611,339
3612,339
3613,339
3614,339
3615,339
3616,339
3617,339
3618,78
3619,78
3620,78
3621,78
3622,78
3623,292
3624,292
3625,266
3626,266
3627,266
3628,266
3629,266
3630,266
3631,266
3632,266
3633,266
3634,266
3635,1149
3636,1149
3637,1149
3638,1149
3639,1149
3640,1149
3641,1149
3642,1149
3643,1149
3644,1149
3645,1149
3646,1149
3647,1149
3648,1149
3649,1149
3650,1149
3651,1149
3652,1149
3653,1149
3654,1149
3655,1149
3656,1149
3657,1149
3658,1149
3659,1149
3660,1149
3661,1149
3662,1149
3663,1149
3664,1149
3665,1149
3666,1149
3667,1149
3668,1149
3669,846
3670,846
3671,846
3672,846
3673,846
3674,301
3675,339
3676,339
3677,339
3678,78
3679,78
3680,78
3681,78
3682,78
3683,78
3684,78
3685,301
3686,301
3687,301
3688,301
3689,301
3690,301
3691,301
3692,301
3693,301
3694,301
3695,301
3696,301
3697,301
3698,301
3699,78
3700,78
3701,78
3702,78
3703,78
3704,78
3705,78
3706,78
3707,78
3708,78
3709,78
3710,78
3711,78
3712,78
3713,78
3714,78
3715,78
3716,78
3717,78
3718,78
3719,78
3720,78
3721,78
3722,78
3723,78
3724,78
3725,78
3726,78
3727,78
3728,78
3729,78
3730,78
3731,78
3732,78
3733,78
3734,78
3735,78
3736,78
3737,78
3738,78
3739,78
3740,78
3741,78
3742,78
3743,78
3744,78
3745,78
3746,78
3747,78
3748,78
3749,78
3750,78
3751,78
3752,78
3753,78
3754,78
3755,78
3756,78
3757,78
3758,78
3759,78
3760,78
3761,78
3762,78
3763,78
3764,78
3765,266
3766,266
3767,266
3768,266
3769,266
3770,311
3771,311
3772,311
3773,311
3774,311
3775,311
3776,311
3777,311
3778,311
3779,311
3780,311
3781,311
3782,311
3783,311
3784,311
3785,311
3786,311
3787,311
3788,311
3789,311
3790,311
3791,311
3792,311
3793,311
3794,311
3795,311
3796,311
3797,311
3798,311
3799,311
3800,311
3801,311
3802,311
3803,311
3804,311
3805,311
3806,311
3807,311
3808,311
3809,311
3810,311
3811,311
3812,311
3813,311
3814,311
3815,311
3816,311
3817,311
3818,311
3819,311
3820,311
3821,311
3822,311
3823,311
3824,311
3825,311
3826,311
3827,292
3828,292
3829,292
3830,292
3831,292
3832,292
3833,292
3834,292
3835,292
3836,292
3837,292
3838,292
3839,292
3840,292
3841,292
3842,292
3843,292
3844,292
3845,292
3846,292
3847,292
3848,292
3849,292
3850,292
3851,292
3852,292
3853,292
3854,292
3855,292
3856,292
3857,292
3858,292
3859,292
3860,292
3861,292
3862,292
3863,292
3864,292
3865,292
3866,292
3867,292
3868,292
3869,292
3870,16
3871,16
3872,16
3873,16
3874,16
3875,16
3876,16
3877,16
3878,16
3879,16
3880,16
3881,16
3882,16
3883,16
3884,16
3885,16
3886,16
3887,16
3888,16
3889,16
3890,16
3891,16
3892,16
3893,16
3894,16
3895,16
3896,16
3897,16
3898,16
3899,16
3900,16
3901,16
3902,16
3903,16
3904,16
3905,16
3906,16
3907,16
3908,16
3909,16
3910,16
3911,16
3912,16
3913,16
3914,16
3915,16
3916,16
3917,16
3918,16
3919,16
3920,16
3921,16
3922,16
3923,16
3924,16
3925,16
3926,16
3927,16
3928,16
3929,16
3930,16
3931,16
3932,16
3933,16
3934,16
3935,16
3936,16
3937,16
3938,16
3939,16
3940,16
3941,16
3942,16
3943,16
3944,16
3945,16
3946,16
3947,16
3948,16
3949,16
3950,16
3951,16
3952,16
3953,16
3954,16
3955,16
3956,16
3957,16
3958,16
3959,16
3960,16
3961,16
3962,16
3963,16
3964,16
3965,16
3966,16
3967,16
3968,16
3969,16
3970,16
3971,16
3972,16
3973,16
3974,16
3975,16
3976,16
3977,16
3978,16
3979,16
3980,16
3981,16
3982,16
3983,16
3984,16
3985,16
3986,16
3987,16
3988,16
3989,16
3990,16
3991,16
3992,16
3993,16
3994,16
3995,16
3996,16
3997,16
3998,16
3999,16
4000,16
4001,16
4002,16
4003,16
4004,16
4005,16
4006,16
4007,16
4008,16
4009,16
4010,16
4011,16
4012,16
4013,16
4014,16
4015,16
4016,16
4017,16
4018,16
4019,16
4020,16
4021,16
4022,16
4023,16
4024,16
4025,16
4026,16
4027,16
4028,16
4029,16
4030,16
4031,16
4032,16
4033,16
4034,16
4035,16
4036,16
4037,16
4038,16
4039,16
4040,16
4041,16
4042,16
4043,16
4044,16
4045,16
4046,16
4047,16
4048,16
4049,16
4050,16
4051,16
4052,16
4053,16
4054,16
4055,16
4056,16
4057,16
4058,16
4059,16
4060,16
4061,16
4062,16
4063,16
4064,16
4065,16
4066,16
4067,16
4068,16
4069,16
4070,16
4071,16
4072,16
4073,16
4074,16
4075,16
4076,16
4077,16
4078,16
4079,16
4080,16
4081,16
4082,16
4083,16
4084,16
4085,16
4086,16
4087,16
4088,16
4089,16
4090,16
4091,16
4092,16
4093,16
4094,16
4095,16
4096,16
4097,16
4098,16
4099,16
4100,16
4101,16
4102,16
4103,16
4104,16
4105,16
4106,16
4107,16
4108,16
4109,16
4110,16
4111,16
4112,16
4113,16
4114,16
4115,16
4116,16
4117,16
4118,16
4119,16
4120,16
4121,16
4122,16
4123,16
4124,16
4125,16
4126,16
4127,78
4128,78
4129,78
4130,78
4131,78
4132,78
4133,78
4134,78
4135,78
4136,78
4137,78
4138,78
4139,137
4140,317
4141,137
4142,137
4143,137
4144,137
4145,137
4146,137
4147,137
4148,137
4149,137
4150,137
4151,137
4152,137
4153,137
4154,137
4155,137
4156,137
4157,137
4158,137
4159,137
4160,297
4161,301
4162,340
4163,78
4164,4271
4165,78
4166,78
4167,301
4168,56
4169,56
4170,297
4171,78
4172,78
4173,78
4174,78
4175,78
4176,297
4177,297
4178,263
4179,179
4180,341
4181,341
4182,341
4183,266
4184,78
4185,78
4186,78
4187,78
4188,78
4189,2099
4190,301
4191,78
4192,297
4193,297
4194,297
4195,297
4196,297
4197,78
4198,297
4199,78
4200,78
4201,78
4202,78
4203,78
4204,78
4205,78
4206,266
4207,78
4208,317
4209,317
4210,317
4211,317
4212,317
4213,317
4214,317
4215,317
4216,317
4217,317
4218,317
4219,317
4220,317
4221,317
4222,16
4223,292
4224,292
4225,292
4226,292
4227,292
4228,292
4229,292
4230,292
4231,292
4232,292
4233,292
4234,292
4235,292
4236,292
4237,292
4238,292
4239,292
4240,292
4241,292
4242,292
4243,292
4244,292
4245,292
4246,292
4247,292
4248,292
4249,292
4250,292
4251,292
4252,292
4253,292
4254,292
4255,292
4256,292
4257,292
4258,292
4259,292
4260,292
4261,292
4262,292
4263,292
4264,292
4265,292
4266,292
4267,292
4268,292
4269,292
4270,292
4271,292
4272,292
4273,292
4274,292
4275,292
4276,292
4277,292
4278,292
4279,292
4280,292
4281,292
4282,292
4283,292
4284,137
4285,2796
4286,301
4287,301
4288,301
4289,301
4290,301
4291,294
4292,17
4293,17
4294,17
4295,17
4296,17
4297,17
4298,17
4299,17
4300,17
4301,17
4302,17
4303,339
4304,339
4305,339
4306,339
4307,339
4308,339
4309,339
4310,339
4311,339
4312,339
4313,339
4314,339
4315,339
4316,339
4317,339
4318,339
4319,339
4320,78
4321,78
4322,78
4323,78
4324,78
4325,78
4326,78
4327,78
4328,78
4329,78
4330,78
4331,78
4332,78
4333,78
4334,78
4335,78
4336,78
4337,78
4338,78
4339,78
4340,78
4341,78
4342,78
4343,78
4344,78
4345,78
4346,78
4347,78
4348,78
4349,78
4350,78
4351,78
4352,78
4353,78
4354,266
4355,266
4356,266
4357,266
4358,266
4359,266
4360,266
4361,266
4362,266
4363,137
4364,137
4365,137
4366,137
4367,137
4368,137
4369,137
4370,137
4371,137
4372,137
4373,137
4374,137
4375,137
4376,137
4377,137
4378,137
4379,1968
4380,78
4381,78
4382,78
4383,78
4384,78
4385,78
4386,78
4387,78
4388,78
4389,78
4390,2026
4391,266
4392,266
4393,297
4394,78
4395,78
4396,78
4397,78
4398,78
4399,78
4400,78
4401,78
4402,78
4403,78
4404,78
4405,78
4406,78
4407,78
4408,78
4409,78
4410,78
4411,78
4412,78
4413,78
4414,78
4415,78
4416,78
4417,78
4418,78
4419,78
4420,78
4421,78
4422,78
4423,78
4424,78
4425,78
4426,78
4427,78
4428,78
4429,78
4430,78
4431,78
4432,78
4433,78
4434,78
4435,78
4436,78
4437,78
4438,78
4439,78
4440,78
4441,78
4442,78
4443,78
4444,78
4445,78
4446,78
4447,78
4448,78
4449,78
4450,78
4451,78
4452,78
4453,78
4454,78
4455,78
4456,78
4457,78
4458,78
4459,78
4460,78
4461,78
4462,78
4463,78
4464,78
4465,78
4466,78
4467,78
4468,78
4469,78
4470,78
4471,78
4472,78
4473,78
4474,78
4475,78
4476,78
4477,78
4478,78
4479,78
4480,78
4481,78
4482,78
4483,78
4484,78
4485,78
4486,78
4487,78
4488,78
4489,78
4490,78
4491,78
4492,78
4493,78
4494,78
4495,78
4496,78
4497,78
4498,78
4499,78
4500,78
4501,78
4502,297
4503,297
4504,297
4505,297
4506,297
4507,297
4508,297
4509,297
4510,297
4511,297
4512,266
4513,266
4514,266
4515,266
4516,266
4517,78
4518,78
4519,78
4520,78
4521,78
4522,78
4523,78
4524,78
4525,78
4526,78
4527,1627
4528,1627
4529,78
4530,78
4531,78
4532,78
4533,78
4534,78
4535,78
4536,78
4537,78
4538,78
4539,78
4540,78
4541,78
4542,78
4543,78
4544,78
4545,78
4546,78
4547,78
4548,78
4549,78
4550,78
4551,78
4552,78
4553,78
4554,78
4555,78
4556,78
4557,78
4558,78
4559,78
4560,78
4561,78
4562,137
4563,137
4564,137
4565,137
4566,137
4567,137
4568,137
4569,98
4570,78
4571,137
4572,78
4573,78
4574,78
4575,78
4576,78
4577,78
4578,78
4579,78
4580,297
4581,78
4582,78
4583,2859
4584,78
4585,78
4586,2026
4587,2026
4588,2026
4589,2026
4590,2026
4591,2026
4592,2026
4593,2026
4594,2026
4595,2026
4596,2026
4597,2026
4598,2026
4599,2026
4600,2026
4601,2026
4602,2026
4603,2026
4604,2026
4605,2026
4606,2026
4607,6166
4608,6166
4609,6166
4610,6166
4611,6166
4612,6166
4613,6166
4614,311
4615,311
4616,311
4617,311
4618,311
4619,311
4620,311
4621,311
4622,374
4623,374
4624,374
4625,374
4626,374
4627,374
4628,374
4629,374
4630,297
4631,297
4632,316
4633,316
4634,316
4635,316
4636,316
4637,316
4638,316
4639,316
4640,316
4641,316
4642,316
4643,316
4644,316
4645,316
4646,316
4647,316
4648,316
4649,316
4650,316
4651,316
4652,316
4653,316
4654,316
4655,316
4656,316
4657,316
4658,316
4659,316
4660,316
4661,316
4662,316
4663,316
4664,316
4665,316
4666,316
4667,316
4668,316
4669,316
4670,316
4671,316
4672,316
4673,316
4674,316
4675,316
4676,316
4677,316
4678,316
4679,316
4680,316
4681,316
4682,316
4683,316
4684,316
4685,316
4686,316
4687,316
4688,316
4689,316
4690,316
4691,316
4692,316
4693,316
4694,316
4695,316
4696,316
4697,316
4698,316
4699,316
4700,316
4701,316
4702,316
4703,316
4704,316
4705,316
4706,316
4707,316
4708,316
4709,316
4710,316
4711,316
4712,316
4713,316
4714,316
4715,316
4716,316
4717,316
4718,316
4719,316
4720,316
4721,316
4722,316
4723,316
4724,316
4725,316
4726,316
4727,316
4728,316
4729,316
4730,316
4731,316
4732,316
4733,297
4734,78
4735,78
4736,329
4737,329
4738,329
4739,329
4740,329
4741,329
4742,329
4743,78
4744,78
4745,78
4746,78
4747,78
4748,78
4749,78
4750,78
4751,78
4752,78
4753,78
4754,78
4755,78
4756,78
4757,78
4758,78
4759,78
4760,78
4761,78
4762,78
4763,78
4764,78
4765,78
4766,78
4767,78
4768,78
4769,78
4770,78
4771,78
4772,78
4773,78
4774,78
4775,78
4776,78
4777,78
4778,78
4779,78
4780,78
4781,78
4782,78
4783,78
4784,78
4785,78
4786,78
4787,78
4788,78
4789,78
4790,78
4791,78
4792,78
4793,78
4794,78
4795,78
4796,78
4797,78
4798,78
4799,78
4800,78
4801,78
4802,78
4803,78
4804,78
4805,78
4806,78
4807,78
4808,78
4809,78
4810,78
4811,78
4812,78
4813,78
4814,78
4815,78
4816,297
4817,78
4818,78
4819,78
4820,78
4821,78
4822,78
4823,78
4824,78
4825,78
4826,78
4827,78
4828,78
4829,78
4830,297
4831,297
4832,4961
4833,4961
4834,4961
4835,4961
4836,4961
4837,4961
4838,4961
4839,4961
4840,266
4841,266
4842,98
4843,98
4844,297
4845,311
4846,311
4847,311
4848,311
4849,311
4850,311
4851,311
4852,311
4853,311
4854,311
4855,311
4856,311
4857,311
4858,311
4859,311
4860,311
4861,311
4862,311
4863,311
4864,311
4865,311
4866,311
4867,311
4868,311
4869,311
4870,311
4871,311
4872,311
4873,311
4874,311
4875,311
4876,311
4877,311
4878,311
4879,311
4880,311
4881,311
4882,311
4883,311
4884,311
4885,311
4886,311
4887,311
4888,311
4889,311
4890,311
4891,311
4892,311
4893,311
4894,311
4895,311
4896,311
4897,311
4898,311
4899,311
4900,311
4901,311
4902,311
4903,311
4904,311
4905,311
4906,311
4907,311
4908,311
4909,311
4910,311
4911,311
4912,311
4913,311
4914,311
4915,311
4916,311
4917,311
4918,311
4919,311
4920,311
4921,311
4922,311
4923,311
4924,311
4925,311
4926,311
4927,311
4928,311
4929,311
4930,311
4931,311
4932,311
4933,311
4934,311
4935,311
4936,311
4937,311
4938,311
4939,311
4940,311
4941,311
4942,311
4943,311
4944,311
4945,311
4946,311
4947,311
4948,311
4949,311
4950,311
4951,311
4952,311
4953,311
4954,311
4955,311
4956,311
4957,311
4958,311
4959,311
4960,311
4961,3130
4962,3130
4963,3130
4964,3130
4965,3130
4966,3130
4967,3130
4968,2457
4969,2457
4970,2457
4971,2457
4972,2457
4973,2457
4974,2457
4975,2457
4976,2457
4977,2457
4978,2457
4979,2457
4980,2457
4981,2457
4982,2457
4983,2457
4984,2457
4985,2457
4986,2457
4987,2457
4988,2457
4989,2457
4990,2457
4991,2457
4992,2457
4993,2457
4994,2457
4995,2457
4996,2457
4997,2457
4998,2457
4999,2457
5000,2457
5001,2457
5002,2457
5003,2457
5004,2457
5005,2457
5006,2457
5007,2457
5008,2457
5009,2457
5010,2457
5011,2457
5012,2457
5013,2457
5014,2457
5015,2457
5016,2457
5017,2457
5018,2457
5019,2457
5020,2457
5021,2457
5022,2457
5023,2457
5024,2457
5025,2457
5026,2457
5027,2457
5028,2457
5029,2457
5030,2457
5031,2457
5032,2457
5033,2457
5034,2457
5035,2457
5036,2457
5037,2457
5038,2457
5039,2457
5040,2457
5041,2457
5042,2457
5043,2457
5044,2457
5045,2457
5046,2457
5047,2457
5048,2457
5049,2457
5050,2457
5051,2457
5052,2457
5053,2457
5054,2457
5055,2457
5056,2457
5057,2457
5058,2457
5059,2457
5060,2457
5061,2457
5062,2457
5063,2457
5064,2457
5065,2457
5066,2457
5067,2457
5068,2457
5069,2457
5070,2457
5071,2457
5072,2457
5073,2457
5074,2457
5075,2457
5076,2457
5077,2457
5078,2457
5079,2457
5080,2457
5081,2457
5082,2457
5083,2457
5084,2457
5085,2457
5086,2457
5087,2457
5088,2457
5089,78
5090,78
5091,78
5092,17
5093,17
5094,17
5095,17
5096,301
5097,98
5098,98
5099,179
5100,179
5101,2724
5102,2724
5103,2724
5104,2724
5105,311
5106,317
5107,317
5108,317
5109,317
5110,317
5111,317
5112,317
5113,317
5114,317
5115,317
5116,317
5117,317
5118,317
5119,317
5120,317
5121,317
5122,317
5123,317
5124,317
5125,317
5126,317
5127,317
5128,317
5129,317
5130,317
5131,317
5132,317
5133,317
5134,317
5135,317
5136,317
5137,317
5138,317
5139,317
5140,317
5141,317
5142,317
5143,317
5144,317
5145,317
5146,317
5147,317
5148,317
5149,317
5150,317
5151,317
5152,317
5153,317
5154,317
5155,317
5156,317
5157,317
5158,317
5159,317
5160,317
5161,317
5162,317
5163,317
5164,317
5165,317
5166,317
5167,317
5168,317
5169,317
5170,317
5171,317
5172,317
5173,317
5174,317
5175,317
5176,317
5177,317
5178,317
5179,317
5180,317
5181,317
5182,317
5183,317
5184,317
5185,317
5186,317
5187,317
5188,317
5189,317
5190,317
5191,317
5192,317
5193,317
5194,317
5195,317
5196,317
5197,317
5198,317
5199,317
5200,317
5201,317
5202,317
5203,317
5204,317
5205,317
5206,317
5207,317
5208,317
5209,317
5210,317
5211,317
5212,317
5213,317
5214,317
5215,317
5216,317
5217,317
5218,317
5219,317
5220,317
5221,317
5222,317
5223,317
5224,317
5225,317
5226,317
5227,317
5228,317
5229,317
5230,317
5231,317
5232,317
5233,317
5234,317
5235,317
5236,317
5237,317
5238,317
5239,317
5240,317
5241,317
5242,317
5243,317
5244,317
5245,317
5246,317
5247,317
5248,317
5249,317
5250,317
5251,317
5252,317
5253,317
5254,317
5255,317
5256,317
5257,317
5258,317
5259,317
5260,317
5261,317
5262,317
5263,317
5264,317
5265,317
5266,317
5267,317
5268,317
5269,317
5270,317
5271,317
5272,317
5273,317
5274,317
5275,317
5276,317
5277,317
