,reference_count
24100,39
24101,30
24102,9
24103,0
24104,24
24105,28
24106,28
24107,33
24108,34
24109,35
24110,35
24111,36
24112,49
24113,24
24114,41
24115,29
24116,12
24117,24
24118,36
24119,36
24120,23
24121,14
24122,34
24123,11
24124,13
24125,14
24126,18
24127,21
24128,25
24129,34
24130,52
24131,10
24132,24
24133,10
24134,26
24135,22
24136,20
24137,27
24138,35
24139,84
24140,145
24141,21
24142,10
24143,14
24144,15
24145,19
24146,26
24147,0
24148,33
24149,22
24150,27
24151,95
24152,18
24153,27
24154,21
24155,17
24156,32
24157,18
24158,19
24159,76
24160,26
24161,65
24162,57
24163,28
24164,70
24165,38
24166,73
24167,41
24168,26
24169,167
24170,44
24171,150
24172,409
24173,34
24174,14
24175,44
24176,23
24177,43
24178,220
24179,34
24180,40
24181,54
24182,18
24183,49
24184,51
24185,65
24186,38
24187,16
24188,54
24189,12
24190,12
24191,20
24192,27
24193,28
24194,35
24195,83
24196,20
24197,35
24198,25
24199,39
24200,24
24201,32
24202,0
24203,23
24204,130
24205,34
24206,27
24207,51
24208,36
24209,54
24210,54
24211,100
24212,20
24213,18
24214,49
24215,24
24216,22
24217,41
24218,40
24219,84
24220,29
24221,20
24222,28
24223,30
24224,21
24225,18
24226,22
24227,15
24228,16
24229,17
24230,22
24231,55
24232,18
24233,76
24234,24
24235,42
24236,20
24237,7
24238,45
24239,0
24240,60
24241,56
24242,0
24243,17
24244,39
24245,12
24246,13
24247,15
24248,23
24249,25
24250,39
24251,43
24252,18
24253,35
24254,17
24255,16
24256,13
24257,13
24258,18
24259,19
24260,19
24261,22
24262,91
24263,12
24264,25
24265,29
24266,7
24267,18
24268,43
24269,26
24270,14
24271,14
24272,16
24273,16
24274,0
24275,37
24276,18
24277,0
24278,0
24279,19
24280,25
24281,40
24282,26
24283,27
24284,62
24285,23
24286,161
24287,58
24288,160
24289,77
24290,109
24291,64
24292,16
24293,44
24294,57
24295,40
24296,48
24297,40
24298,52
24299,30
24300,19
24301,74
24302,31
24303,48
24304,32
24305,32
24306,47
24307,29
24308,29
24309,36
24310,66
24311,24
24312,44
24313,100
24314,31
24315,42
24316,34
24317,59
24318,24
24319,25
24320,29
24321,25
24322,39
24323,48
24324,14
24325,42
24326,84
24327,36
24328,45
24329,50
24330,18
24331,40
24332,43
24333,23
24334,52
24335,24
24336,45
24337,31
24338,21
24339,53
24340,93
24341,27
24342,16
24343,20
24344,47
24345,14
24346,27
24347,13
24348,19
24349,29
24350,24
24351,31
24352,24
24353,15
24354,51
24355,20
24356,44
24357,26
24358,49
24359,57
24360,0
24361,20
24362,56
24363,14
24364,25
24365,47
24366,47
24367,0
24368,21
24369,12
24370,12
24371,44
24372,31
24373,28
24374,57
24375,27
24376,65
24377,19
24378,39
24379,28
24380,43
24381,26
24382,15
24383,52
24384,17
24385,24
24386,37
24387,47
24388,51
24389,29
24390,31
24391,30
24392,29
24393,43
24394,18
24395,31
24396,42
24397,27
24398,58
24399,19
24400,33
24401,49
24402,34
24403,20
24404,22
24405,43
24406,13
24407,63
24408,10
24409,35
24410,73
24411,65
24412,51
24413,10
24414,14
24415,17
24416,6
24417,35
24418,8
24419,41
24420,45
24421,42
24422,51
24423,42
24424,13
24425,5
24426,73
24427,49
24428,34
24429,10
24430,9
24431,40
24432,30
24433,50
24434,0
24435,39
24436,19
24437,10
24438,20
24439,30
24440,26
24441,27
24442,16
24443,16
24444,61
24445,27
24446,50
24447,25
24448,73
24449,30
24450,45
24451,26
24452,26
24453,63
24454,19
24455,30
24456,13
24457,9
24458,14
24459,12
24460,21
24461,14
24462,18
24463,28
24464,12
24465,23
24466,14
24467,20
24468,11
24469,17
24470,14
24471,26
24472,30
24473,70
24474,17
24475,85
24476,25
24477,10
24478,10
24479,16
24480,21
24481,32
24482,23
24483,14
24484,39
24485,32
24486,45
24487,11
24488,9
24489,45
24490,37
24491,7
24492,8
24493,15
24494,20
24495,59
24496,0
24497,30
24498,34
24499,0
24500,15
24501,49
24502,34
24503,37
24504,12
24505,8
24506,11
24507,11
24508,17
24509,28
24510,21
24511,0
24512,20
24513,88
24514,35
24515,46
24516,11
24517,23
24518,29
24519,35
24520,14
24521,38
24522,34
24523,14
24524,14
24525,66
24526,53
24527,61
24528,39
24529,39
24530,16
24531,36
24532,21
24533,15
24534,19
24535,25
24536,11
24537,14
24538,74
24539,40
24540,23
24541,37
24542,40
24543,25
24544,22
24545,69
24546,14
24547,19
24548,19
24549,18
24550,0
24551,44
24552,25
24553,53
24554,45
24555,38
24556,23
24557,33
24558,34
24559,29
24560,23
24561,37
24562,41
24563,22
24564,52
24565,14
24566,7
24567,10
24568,31
24569,14
24570,39
24571,20
24572,18
24573,38
24574,18
24575,33
24576,116
24577,34
24578,8
24579,12
24580,28
24581,13
24582,11
24583,14
24584,41
24585,30
24586,105
24587,16
24588,10
24589,17
24590,11
24591,52
24592,0
24593,0
24594,0
24595,0
24596,32
24597,46
24598,45
24599,48
24600,49
24601,29
24602,32
24603,52
24604,22
24605,11
24606,75
24607,46
24608,18
24609,86
24610,42
24611,19
24612,39
24613,15
24614,20
24615,10
24616,0
24617,0
24618,54
24619,72
24620,48
24621,0
24622,60
24623,32
24624,32
24625,18
24626,74
24627,35
24628,0
24629,18
24630,65
24631,0
24632,9
24633,53
24634,4
24635,45
24636,22
24637,7
24638,18
24639,47
24640,75
24641,34
24642,11
24643,24
24644,22
24645,0
24646,76
24647,44
24648,11
24649,27
24650,41
24651,8
24652,0
24653,35
24654,38
24655,63
24656,20
24657,22
24658,0
24659,24
24660,44
24661,50
24662,44
24663,37
24664,29
24665,33
24666,0
24667,0
24668,16
24669,32
24670,44
24671,11
24672,41
24673,15
24674,0
24675,25
24676,11
24677,30
24678,59
24679,56
24680,13
24681,14
24682,21
24683,8
24684,8
24685,46
24686,47
24687,5
24688,4
24689,8
24690,48
24691,51
24692,49
24693,0
24694,55
24695,47
24696,0
24697,45
24698,22
24699,76
24700,111
24701,36
24702,34
24703,39
24704,62
24705,45
24706,54
24707,40
24708,28
24709,77
24710,24
24711,0
24712,40
24713,35
24714,44
24715,37
24716,32
24717,26
24718,56
24719,29
24720,72
24721,66
24722,47
24723,47
24724,29
24725,32
24726,38
24727,27
24728,16
24729,69
24730,14
24731,45
24732,19
24733,50
24734,35
24735,28
24736,38
24737,26
24738,25
24739,28
24740,28
24741,81
24742,10
24743,16
24744,24
24745,10
24746,27
24747,19
24748,17
24749,31
24750,36
24751,59
24752,0
24753,28
24754,50
24755,84
24756,30
24757,50
24758,65
24759,51
24760,25
24761,33
24762,48
24763,84
24764,0
24765,22
24766,19
24767,78
24768,28
24769,15
24770,35
24771,33
24772,8
24773,28
24774,34
24775,44
24776,32
24777,8
24778,10
24779,7
24780,10
24781,15
24782,19
24783,5
24784,20
24785,8
24786,5
24787,35
24788,36
24789,66
24790,54
24791,22
24792,30
24793,78
24794,20
24795,41
24796,25
24797,22
24798,52
24799,30
24800,25
24801,22
24802,47
24803,31
24804,12
24805,13
24806,11
24807,17
24808,12
24809,10
24810,13
24811,39
24812,28
24813,15
24814,15
24815,13
24816,11
24817,17
24818,4
24819,22
24820,22
24821,18
24822,22
24823,22
24824,11
24825,18
24826,37
24827,4
24828,17
24829,17
24830,25
24831,21
24832,14
24833,21
24834,15
24835,23
24836,19
24837,18
24838,14
24839,19
24840,26
24841,12
24842,12
24843,14
24844,26
24845,12
24846,9
24847,35
24848,17
24849,17
24850,13
24851,17
24852,21
24853,18
24854,15
24855,46
24856,18
24857,14
24858,15
24859,16
24860,25
24861,13
24862,20
24863,16
24864,18
24865,30
24866,17
24867,30
24868,26
24869,159
24870,55
24871,28
24872,38
24873,26
24874,40
24875,12
24876,62
24877,44
24878,28
24879,23
24880,16
24881,10
24882,27
24883,33
24884,28
24885,12
24886,22
24887,44
24888,24
24889,14
24890,45
24891,11
24892,23
24893,11
24894,14
24895,14
24896,15
24897,12
24898,16
24899,15
24900,75
24901,31
24902,46
24903,12
24904,8
24905,6
24906,10
24907,13
24908,48
24909,18
24910,7
24911,11
24912,5
24913,31
24914,32
24915,12
24916,53
24917,31
24918,9
24919,26
24920,53
24921,50
24922,37
24923,38
24924,19
24925,42
24926,36
24927,30
24928,40
24929,48
24930,32
24931,29
24932,8
24933,59
24934,37
24935,23
24936,18
24937,43
24938,20
24939,34
24940,39
24941,40
24942,44
24943,0
24944,11
24945,32
24946,39
24947,0
24948,41
24949,74
24950,66
24951,0
24952,31
24953,47
24954,0
24955,21
24956,28
24957,0
24958,22
24959,17
24960,15
24961,0
24962,0
24963,20
24964,36
24965,42
24966,37
24967,86
24968,62
24969,14
24970,0
24971,0
24972,66
24973,33
24974,0
24975,12
24976,4
24977,15
24978,37
24979,50
24980,52
24981,43
24982,39
24983,29
24984,59
24985,38
24986,83
24987,38
24988,48
24989,30
24990,41
24991,49
24992,22
24993,56
24994,42
24995,38
24996,29
24997,37
24998,37
24999,55
25000,20
25001,51
25002,36
25003,40
25004,26
25005,4
25006,3
25007,35
25008,17
25009,18
25010,32
25011,0
25012,40
25013,13
25014,4
25015,12
25016,4
25017,17
25018,34
25019,6
25020,8
25021,46
25022,7
25023,78
25024,39
25025,40
25026,31
25027,22
25028,28
25029,34
25030,32
25031,49
25032,21
25033,93
25034,39
25035,16
25036,11
25037,22
25038,36
25039,27
25040,0
25041,45
25042,15
25043,11
25044,13
25045,15
25046,13
25047,0
25048,36
25049,14
25050,50
25051,21
25052,26
25053,18
25054,33
25055,33
25056,24
25057,161
25058,30
25059,0
25060,0
25061,12
25062,56
25063,0
25064,13
25065,10
25066,17
25067,32
25068,24
25069,17
25070,22
25071,21
25072,25
25073,0
25074,19
25075,30
25076,20
25077,21
25078,7
25079,16
25080,12
25081,16
25082,17
25083,21
25084,29
25085,14
25086,15
25087,16
25088,39
25089,33
25090,4
25091,37
25092,15
25093,6
25094,13
25095,29
25096,12
25097,21
25098,8
25099,22
25100,28
25101,18
25102,15
25103,22
25104,13
25105,15
25106,22
25107,12
25108,11
25109,17
25110,21
25111,23
25112,17
25113,28
25114,7
25115,11
25116,16
25117,9
25118,8
25119,9
25120,11
25121,6
25122,5
25123,8
25124,14
25125,21
25126,13
25127,12
25128,12
25129,8
25130,8
25131,34
25132,10
25133,9
25134,21
25135,5
25136,30
25137,17
25138,63
25139,63
25140,45
25141,38
25142,24
25143,22
25144,85
25145,20
25146,35
25147,18
25148,29
25149,9
25150,58
25151,31
25152,39
25153,6
25154,11
25155,34
25156,21
25157,23
25158,27
25159,28
25160,40
25161,37
25162,30
25163,24
25164,40
25165,32
25166,15
25167,28
25168,34
25169,72
25170,0
25171,67
25172,20
25173,39
25174,0
25175,0
25176,19
25177,35
25178,0
25179,110
25180,33
25181,0
25182,26
25183,71
25184,7
25185,18
25186,17
25187,0
25188,0
25189,39
25190,58
25191,28
25192,21
25193,45
25194,23
25195,43
25196,42
25197,0
25198,33
25199,17
25200,25
25201,24
25202,62
25203,51
25204,51
25205,16
25206,0
25207,48
25208,0
25209,35
25210,0
25211,30
25212,46
25213,31
25214,14
25215,35
25216,19
25217,24
25218,10
25219,12
25220,18
25221,9
25222,14
25223,9
25224,16
25225,9
25226,34
25227,45
25228,28
25229,49
25230,32
25231,17
25232,51
25233,51
25234,26
25235,77
25236,9
25237,48
25238,16
25239,8
25240,9
25241,39
25242,53
25243,23
25244,28
25245,5
25246,10
25247,7
25248,23
25249,11
25250,62
25251,39
25252,15
25253,9
25254,25
25255,33
25256,50
25257,33
25258,29
25259,27
25260,11
25261,20
25262,16
25263,22
25264,52
25265,18
25266,7
25267,62
25268,4
25269,37
25270,42
25271,17
25272,41
25273,37
25274,55
25275,41
25276,29
25277,36
25278,34
25279,31
25280,11
25281,57
25282,16
25283,46
25284,0
25285,32
25286,26
25287,69
25288,12
25289,37
25290,44
25291,51
25292,53
25293,31
25294,71
25295,0
25296,0
25297,30
25298,39
25299,32
25300,36
25301,40
25302,25
25303,22
25304,25
25305,31
25306,70
25307,12
25308,121
25309,28
25310,30
25311,42
25312,46
25313,24
25314,31
25315,76
25316,36
25317,12
25318,6
25319,13
25320,13
25321,8
25322,20
25323,22
25324,17
25325,10
25326,16
25327,16
25328,18
25329,14
25330,11
25331,9
25332,23
25333,23
25334,0
25335,18
25336,26
25337,30
25338,16
25339,14
25340,7
25341,17
25342,13
25343,38
25344,13
25345,30
25346,13
25347,18
25348,26
25349,18
25350,17
25351,17
25352,20
25353,21
25354,17
25355,40
25356,20
25357,42
25358,25
25359,8
25360,17
25361,20
25362,7
25363,12
25364,48
25365,27
25366,69
25367,12
25368,96
25369,21
25370,35
25371,0
25372,0
25373,36
25374,45
25375,56
25376,31
25377,18
25378,29
25379,17
25380,30
25381,52
25382,32
25383,15
25384,18
25385,25
25386,69
25387,56
25388,10
25389,8
25390,11
25391,49
25392,18
25393,17
25394,38
25395,17
25396,29
25397,21
25398,44
25399,56
25400,54
25401,11
25402,7
25403,3
25404,49
25405,18
25406,19
25407,53
25408,58
25409,0
25410,14
25411,21
25412,55
25413,17
25414,34
25415,27
25416,25
25417,33
25418,37
25419,18
25420,45
25421,46
25422,16
25423,24
25424,59
25425,27
25426,25
25427,0
25428,13
25429,33
25430,79
25431,33
25432,36
25433,31
25434,48
25435,24
25436,52
25437,41
25438,25
25439,0
25440,67
25441,28
25442,29
25443,64
25444,30
25445,33
25446,86
25447,31
25448,47
25449,9
25450,6
25451,22
25452,59
25453,50
25454,49
25455,35
25456,30
25457,0
25458,4
25459,7
25460,17
25461,16
25462,28
25463,55
25464,31
25465,33
25466,45
25467,85
25468,27
25469,18
25470,46
25471,82
25472,30
25473,25
25474,24
25475,72
25476,37
25477,53
25478,46
25479,43
25480,46
25481,30
25482,16
25483,19
25484,17
25485,33
25486,28
25487,17
25488,22
25489,36
25490,30
25491,46
25492,0
25493,26
25494,28
25495,33
25496,31
25497,28
25498,44
25499,28
25500,26
25501,44
25502,44
25503,30
25504,59
25505,32
25506,52
25507,64
25508,35
25509,26
25510,17
25511,9
25512,12
25513,21
25514,35
25515,29
25516,34
25517,12
25518,0
25519,42
25520,66
25521,22
25522,54
25523,29
25524,30
25525,17
25526,48
25527,8
25528,43
25529,22
25530,20
25531,18
25532,9
25533,36
25534,19
25535,40
25536,6
25537,26
25538,15
25539,18
25540,10
25541,0
25542,13
25543,50
25544,10
25545,0
25546,12
25547,0
25548,20
25549,24
25550,26
25551,43
25552,35
25553,18
25554,14
25555,15
25556,43
25557,0
25558,11
25559,7
25560,33
25561,46
25562,11
25563,37
25564,50
25565,35
25566,11
25567,45
25568,13
25569,13
25570,13
25571,29
25572,37
25573,14
25574,22
25575,26
25576,11
25577,13
25578,27
25579,10
25580,22
25581,27
25582,18
25583,23
25584,21
25585,21
25586,24
25587,38
25588,35
25589,34
25590,38
25591,20
25592,44
25593,40
25594,23
25595,84
25596,26
25597,30
25598,43
25599,29
25600,38
25601,70
25602,34
25603,23
25604,20
25605,24
25606,18
25607,19
25608,7
25609,11
25610,0
25611,29
25612,37
25613,47
25614,0
25615,18
25616,49
25617,41
25618,36
25619,34
25620,15
25621,44
25622,80
25623,0
25624,6
25625,20
25626,23
25627,86
25628,0
25629,5
25630,12
25631,11
25632,26
25633,5
25634,16
25635,6
25636,31
25637,17
25638,10
25639,5
25640,6
25641,12
25642,5
25643,4
25644,4
25645,17
25646,10
25647,18
25648,7
25649,0
25650,15
25651,0
25652,17
25653,7
25654,23
25655,27
25656,31
25657,0
25658,18
25659,10
25660,15
25661,5
25662,15
25663,15
25664,37
25665,15
25666,5
25667,0
25668,13
25669,36
25670,4
25671,0
25672,0
25673,16
25674,23
25675,9
25676,31
25677,68
25678,7
25679,6
25680,0
25681,44
25682,4
25683,25
25684,15
25685,31
25686,8
25687,12
25688,19
25689,39
25690,9
25691,16
25692,5
25693,9
25694,2
25695,42
25696,13
25697,4
25698,12
25699,32
25700,27
25701,40
25702,22
25703,0
25704,13
25705,44
25706,56
25707,41
25708,33
25709,52
25710,25
25711,19
25712,17
25713,33
25714,20
25715,10
25716,73
25717,38
25718,77
25719,33
25720,23
25721,74
25722,31
25723,13
25724,17
25725,45
25726,16
25727,24
25728,17
25729,63
25730,52
25731,42
25732,25
25733,15
25734,29
25735,62
25736,21
25737,25
25738,136
25739,28
25740,0
25741,4
25742,10
25743,33
25744,29
25745,51
25746,25
25747,26
25748,29
25749,45
25750,49
25751,35
25752,12
25753,23
25754,38
25755,71
25756,11
25757,58
25758,65
25759,24
25760,14
25761,11
25762,0
25763,0
25764,0
25765,0
25766,0
25767,0
25768,0
25769,0
25770,0
25771,0
25772,0
25773,0
25774,0
25775,0
25776,0
25777,18
25778,9
25779,26
25780,0
25781,0
25782,13
25783,6
25784,43
25785,0
25786,38
25787,46
25788,14
25789,42
25790,23
25791,0
25792,25
25793,12
25794,10
25795,10
25796,42
25797,39
25798,36
25799,20
25800,13
25801,36
25802,29
25803,22
25804,23
25805,0
25806,0
25807,0
25808,0
25809,29
25810,26
25811,unknown
25812,42
25813,19
25814,22
25815,32
25816,7
25817,24
25818,29
25819,9
25820,26
25821,29
25822,0
25823,20
25824,24
25825,16
25826,19
25827,26
25828,74
25829,19
25830,4
25831,15
25832,67
25833,12
25834,28
25835,38
25836,41
25837,0
25838,24
25839,28
25840,43
25841,17
25842,12
25843,38
25844,14
25845,36
25846,11
25847,7
25848,6
25849,18
25850,44
25851,15
25852,16
25853,6
25854,5
25855,7
25856,37
25857,9
25858,15
25859,75
25860,48
25861,7
25862,10
25863,13
25864,26
25865,26
25866,5
25867,0
25868,5
25869,0
25870,23
25871,25
25872,26
25873,25
25874,32
25875,24
25876,43
25877,21
25878,23
25879,22
25880,26
25881,20
25882,20
25883,9
25884,20
25885,65
25886,20
25887,51
25888,7
25889,13
25890,33
25891,44
25892,9
25893,46
25894,9
25895,46
25896,17
25897,12
25898,10
25899,6
25900,12
25901,17
25902,20
25903,17
25904,15
25905,11
25906,26
25907,14
25908,15
25909,19
25910,20
25911,9
25912,14
25913,11
25914,17
25915,9
25916,14
25917,6
25918,23
25919,0
25920,13
25921,10
25922,16
25923,5
25924,12
25925,13
25926,12
25927,6
25928,11
25929,41
25930,13
25931,9
25932,5
25933,16
25934,4
25935,16
25936,12
25937,6
25938,12
25939,13
25940,15
25941,15
25942,14
25943,28
25944,5
25945,0
25946,11
25947,7
25948,6
25949,22
25950,17
25951,35
25952,96
25953,18
25954,43
25955,34
25956,39
25957,9
25958,0
25959,30
25960,15
25961,42
25962,14
25963,33
25964,40
25965,30
25966,73
25967,27
25968,11
25969,18
25970,16
25971,9
25972,5
25973,11
25974,25
25975,12
25976,8
25977,10
25978,8
25979,6
25980,14
25981,31
25982,18
25983,9
25984,13
25985,11
25986,3
25987,18
25988,59
25989,17
25990,13
25991,9
25992,6
25993,11
25994,9
25995,8
25996,14
25997,5
25998,11
25999,14
26000,8
26001,7
26002,10
26003,3
26004,5
26005,10
26006,13
26007,7
26008,19
26009,10
26010,9
26011,17
26012,16
26013,9
26014,7
26015,10
26016,14
26017,13
26018,15
26019,85
26020,8
26021,60
26022,20
26023,7
26024,10
26025,14
26026,0
26027,15
26028,21
26029,11
26030,46
26031,37
26032,18
26033,0
26034,16
26035,46
26036,43
26037,24
26038,57
26039,35
26040,23
26041,0
26042,0
26043,6
26044,22
26045,4
26046,12
26047,22
26048,9
26049,18
26050,23
26051,25
26052,4
26053,6
26054,0
26055,18
26056,15
26057,20
26058,5
26059,18
26060,16
26061,7
26062,14
26063,8
26064,9
26065,15
26066,68
26067,10
26068,37
26069,9
26070,13
26071,0
26072,9
26073,6
26074,31
26075,35
26076,44
26077,27
26078,21
26079,0
26080,23
26081,10
26082,32
26083,54
26084,17
26085,8
26086,17
26087,12
26088,5
26089,17
26090,18
26091,15
26092,6
26093,14
26094,7
26095,29
26096,6
26097,6
26098,8
26099,7
26100,8
26101,6
26102,8
26103,9
26104,3
26105,7
26106,7
26107,20
26108,6
26109,23
26110,4
26111,8
26112,unknown
26113,0
26114,68
26115,14
26116,11
26117,12
26118,14
26119,37
26120,24
26121,56
26122,9
26123,47
26124,40
26125,31
26126,13
26127,18
26128,18
26129,17
26130,35
26131,11
26132,28
26133,31
26134,6
26135,25
26136,0
26137,19
26138,11
26139,25
26140,15
26141,30
26142,0
26143,22
26144,14
26145,19
26146,27
26147,7
26148,26
26149,14
26150,21
26151,9
26152,41
26153,44
26154,69
26155,8
26156,10
26157,0
26158,0
26159,47
26160,14
26161,31
26162,12
26163,29
26164,22
26165,78
26166,19
26167,23
26168,8
26169,9
26170,43
26171,16
26172,15
26173,8
26174,7
26175,53
26176,10
26177,39
26178,21
26179,9
26180,43
26181,42
26182,34
26183,0
26184,11
26185,37
26186,13
26187,6
26188,7
26189,13
26190,9
26191,0
26192,55
26193,12
26194,0
26195,24
26196,0
26197,8
26198,18
26199,56
26200,0
26201,93
26202,20
26203,21
26204,24
26205,0
26206,0
26207,54
26208,27
26209,30
26210,0
26211,32
26212,0
26213,22
26214,42
26215,25
26216,64
26217,56
26218,35
26219,7
26220,0
26221,9
26222,0
26223,3
26224,3
26225,27
26226,0
26227,0
26228,0
26229,25
26230,34
26231,25
26232,48
26233,0
26234,0
26235,20
26236,25
26237,0
26238,20
26239,0
26240,0
26241,33
26242,58
26243,21
26244,25
26245,44
26246,33
26247,34
26248,24
26249,0
26250,14
26251,20
26252,23
26253,21
26254,16
26255,0
26256,0
26257,0
26258,0
26259,0
26260,0
26261,21
26262,34
26263,16
26264,16
26265,0
26266,71
26267,49
26268,15
26269,69
26270,0
26271,16
26272,28
26273,32
26274,24
26275,0
26276,0
26277,0
26278,16
26279,10
26280,0
26281,21
26282,68
26283,43
26284,0
26285,21
26286,0
26287,0
26288,48
26289,0
26290,10
26291,39
26292,22
26293,33
26294,0
26295,13
26296,38
26297,24
26298,14
26299,14
26300,31
26301,0
26302,16
26303,32
26304,0
26305,0
26306,39
26307,21
26308,36
26309,0
26310,0
26311,0
26312,79
26313,14
26314,28
26315,24
26316,0
26317,35
26318,20
26319,37
26320,0
26321,0
26322,15
26323,0
26324,0
26325,7
26326,0
26327,5
26328,41
26329,0
26330,9
26331,0
26332,24
26333,13
26334,20
26335,0
26336,13
26337,16
26338,60
26339,0
26340,16
26341,13
26342,0
26343,11
26344,17
26345,0
26346,0
26347,33
26348,0
26349,21
26350,17
26351,23
26352,0
26353,0
26354,0
26355,17
26356,0
26357,0
26358,43
26359,0
26360,23
26361,30
